Image,Classification,Damage,Whole,Front,Rear,Side,Minor,Major,Severe
whl_0074,['Whole'],0,1,0,0,0,0,0,0
whl_0075,['Whole'],0,1,0,0,0,0,0,0
whl_0076,['Whole'],0,1,0,0,0,0,0,0
whl_0077,['Whole'],0,1,0,0,0,0,0,0
whl_0078,['Whole'],0,1,0,0,0,0,0,0
whl_0079,['Whole'],0,1,0,0,0,0,0,0
whl_0080,['Whole'],0,1,0,0,0,0,0,0
whl_0081,['Whole'],0,1,0,0,0,0,0,0
whl_0082,['Whole'],0,1,0,0,0,0,0,0
whl_0083,['Whole'],0,1,0,0,0,0,0,0
whl_0084,['Whole'],0,1,0,0,0,0,0,0
whl_0085,['Whole'],0,1,0,0,0,0,0,0
whl_0086,['Whole'],0,1,0,0,0,0,0,0
whl_0087,['Whole'],0,1,0,0,0,0,0,0
whl_0088,['Whole'],0,1,0,0,0,0,0,0
whl_0089,['Whole'],0,1,0,0,0,0,0,0
whl_0090,['Whole'],0,1,0,0,0,0,0,0
whl_0091,['Whole'],0,1,0,0,0,0,0,0
whl_0092,['Whole'],0,1,0,0,0,0,0,0
whl_0093,['Whole'],0,1,0,0,0,0,0,0
whl_0094,['Whole'],0,1,0,0,0,0,0,0
whl_0095,['Whole'],0,1,0,0,0,0,0,0
whl_0096,['Whole'],0,1,0,0,0,0,0,0
whl_0097,['Whole'],0,1,0,0,0,0,0,0
whl_0098,['Whole'],0,1,0,0,0,0,0,0
whl_0099,['Whole'],0,1,0,0,0,0,0,0
whl_0100,['Whole'],0,1,0,0,0,0,0,0
whl_0101,['Whole'],0,1,0,0,0,0,0,0
whl_0102,['Whole'],0,1,0,0,0,0,0,0
whl_0103,['Whole'],0,1,0,0,0,0,0,0
whl_0104,['Whole'],0,1,0,0,0,0,0,0
whl_0105,['Whole'],0,1,0,0,0,0,0,0
whl_0106,['Whole'],0,1,0,0,0,0,0,0
whl_0107,['Whole'],0,1,0,0,0,0,0,0
whl_0108,['Whole'],0,1,0,0,0,0,0,0
whl_0109,['Whole'],0,1,0,0,0,0,0,0
whl_0110,['Whole'],0,1,0,0,0,0,0,0
whl_0111,['Whole'],0,1,0,0,0,0,0,0
whl_0112,['Whole'],0,1,0,0,0,0,0,0
whl_0113,['Whole'],0,1,0,0,0,0,0,0
whl_0114,['Whole'],0,1,0,0,0,0,0,0
whl_0115,['Whole'],0,1,0,0,0,0,0,0
whl_0116,['Whole'],0,1,0,0,0,0,0,0
whl_0117,['Whole'],0,1,0,0,0,0,0,0
whl_0118,['Whole'],0,1,0,0,0,0,0,0
whl_0119,['Whole'],0,1,0,0,0,0,0,0
whl_0120,['Whole'],0,1,0,0,0,0,0,0
whl_0121,['Whole'],0,1,0,0,0,0,0,0
whl_0122,['Whole'],0,1,0,0,0,0,0,0
whl_0123,['Whole'],0,1,0,0,0,0,0,0
whl_0124,['Whole'],0,1,0,0,0,0,0,0
whl_0125,['Whole'],0,1,0,0,0,0,0,0
whl_0126,['Whole'],0,1,0,0,0,0,0,0
whl_0127,['Whole'],0,1,0,0,0,0,0,0
whl_0128,['Whole'],0,1,0,0,0,0,0,0
whl_0129,['Whole'],0,1,0,0,0,0,0,0
whl_0130,['Whole'],0,1,0,0,0,0,0,0
whl_0131,['Whole'],0,1,0,0,0,0,0,0
whl_0132,['Whole'],0,1,0,0,0,0,0,0
whl_0133,['Whole'],0,1,0,0,0,0,0,0
whl_0134,['Whole'],0,1,0,0,0,0,0,0
whl_0135,['Whole'],0,1,0,0,0,0,0,0
whl_0136,['Whole'],0,1,0,0,0,0,0,0
whl_0137,['Whole'],0,1,0,0,0,0,0,0
whl_0138,['Whole'],0,1,0,0,0,0,0,0
whl_0139,['Whole'],0,1,0,0,0,0,0,0
whl_0140,['Whole'],0,1,0,0,0,0,0,0
whl_0141,['Whole'],0,1,0,0,0,0,0,0
whl_0142,['Whole'],0,1,0,0,0,0,0,0
whl_0143,['Whole'],0,1,0,0,0,0,0,0
whl_0144,['Whole'],0,1,0,0,0,0,0,0
whl_0145,['Whole'],0,1,0,0,0,0,0,0
whl_0146,['Whole'],0,1,0,0,0,0,0,0
whl_0147,['Whole'],0,1,0,0,0,0,0,0
whl_0148,['Whole'],0,1,0,0,0,0,0,0
whl_0149,['Whole'],0,1,0,0,0,0,0,0
whl_0150,['Whole'],0,1,0,0,0,0,0,0
whl_0151,['Whole'],0,1,0,0,0,0,0,0
whl_0152,['Whole'],0,1,0,0,0,0,0,0
whl_0153,['Whole'],0,1,0,0,0,0,0,0
whl_0154,['Whole'],0,1,0,0,0,0,0,0
whl_0155,['Whole'],0,1,0,0,0,0,0,0
whl_0156,['Whole'],0,1,0,0,0,0,0,0
whl_0157,['Whole'],0,1,0,0,0,0,0,0
whl_0158,['Whole'],0,1,0,0,0,0,0,0
whl_0159,['Whole'],0,1,0,0,0,0,0,0
whl_0160,['Whole'],0,1,0,0,0,0,0,0
whl_0161,['Whole'],0,1,0,0,0,0,0,0
whl_0162,['Whole'],0,1,0,0,0,0,0,0
whl_0163,['Whole'],0,1,0,0,0,0,0,0
whl_0164,['Whole'],0,1,0,0,0,0,0,0
whl_0165,['Whole'],0,1,0,0,0,0,0,0
whl_0166,['Whole'],0,1,0,0,0,0,0,0
whl_0167,['Whole'],0,1,0,0,0,0,0,0
whl_0168,['Whole'],0,1,0,0,0,0,0,0
whl_0169,['Whole'],0,1,0,0,0,0,0,0
whl_0170,['Whole'],0,1,0,0,0,0,0,0
whl_0171,['Whole'],0,1,0,0,0,0,0,0
whl_0172,['Whole'],0,1,0,0,0,0,0,0
whl_0173,['Whole'],0,1,0,0,0,0,0,0
whl_0174,['Whole'],0,1,0,0,0,0,0,0
whl_0175,['Whole'],0,1,0,0,0,0,0,0
whl_0176,['Whole'],0,1,0,0,0,0,0,0
whl_0177,['Whole'],0,1,0,0,0,0,0,0
whl_0178,['Whole'],0,1,0,0,0,0,0,0
whl_0179,['Whole'],0,1,0,0,0,0,0,0
whl_0180,['Whole'],0,1,0,0,0,0,0,0
whl_0181,['Whole'],0,1,0,0,0,0,0,0
whl_0182,['Whole'],0,1,0,0,0,0,0,0
whl_0183,['Whole'],0,1,0,0,0,0,0,0
whl_0184,['Whole'],0,1,0,0,0,0,0,0
whl_0185,['Whole'],0,1,0,0,0,0,0,0
whl_0186,['Whole'],0,1,0,0,0,0,0,0
whl_0187,['Whole'],0,1,0,0,0,0,0,0
whl_0188,['Whole'],0,1,0,0,0,0,0,0
whl_0189,['Whole'],0,1,0,0,0,0,0,0
whl_0190,['Whole'],0,1,0,0,0,0,0,0
whl_0191,['Whole'],0,1,0,0,0,0,0,0
whl_0192,['Whole'],0,1,0,0,0,0,0,0
whl_0193,['Whole'],0,1,0,0,0,0,0,0
whl_0194,['Whole'],0,1,0,0,0,0,0,0
whl_0195,['Whole'],0,1,0,0,0,0,0,0
whl_0196,['Whole'],0,1,0,0,0,0,0,0
whl_0197,['Whole'],0,1,0,0,0,0,0,0
whl_0198,['Whole'],0,1,0,0,0,0,0,0
whl_0199,['Whole'],0,1,0,0,0,0,0,0
whl_0200,['Whole'],0,1,0,0,0,0,0,0
whl_0201,['Whole'],0,1,0,0,0,0,0,0
whl_0202,['Whole'],0,1,0,0,0,0,0,0
whl_0203,['Whole'],0,1,0,0,0,0,0,0
whl_0204,['Whole'],0,1,0,0,0,0,0,0
whl_0205,['Whole'],0,1,0,0,0,0,0,0
whl_0206,['Whole'],0,1,0,0,0,0,0,0
whl_0207,['Whole'],0,1,0,0,0,0,0,0
whl_0208,['Whole'],0,1,0,0,0,0,0,0
whl_0209,['Whole'],0,1,0,0,0,0,0,0
whl_0210,['Whole'],0,1,0,0,0,0,0,0
whl_0211,['Whole'],0,1,0,0,0,0,0,0
whl_0212,['Whole'],0,1,0,0,0,0,0,0
whl_0213,['Whole'],0,1,0,0,0,0,0,0
whl_0214,['Whole'],0,1,0,0,0,0,0,0
whl_0215,['Whole'],0,1,0,0,0,0,0,0
whl_0216,['Whole'],0,1,0,0,0,0,0,0
whl_0217,['Whole'],0,1,0,0,0,0,0,0
whl_0218,['Whole'],0,1,0,0,0,0,0,0
whl_0219,['Whole'],0,1,0,0,0,0,0,0
whl_0220,['Whole'],0,1,0,0,0,0,0,0
whl_0221,['Whole'],0,1,0,0,0,0,0,0
whl_0222,['Whole'],0,1,0,0,0,0,0,0
whl_0223,['Whole'],0,1,0,0,0,0,0,0
whl_0224,['Whole'],0,1,0,0,0,0,0,0
whl_0225,['Whole'],0,1,0,0,0,0,0,0
whl_0226,['Whole'],0,1,0,0,0,0,0,0
whl_0227,['Whole'],0,1,0,0,0,0,0,0
whl_0228,['Whole'],0,1,0,0,0,0,0,0
whl_0229,['Whole'],0,1,0,0,0,0,0,0
whl_0230,['Whole'],0,1,0,0,0,0,0,0
whl_0231,['Whole'],0,1,0,0,0,0,0,0
whl_0232,['Whole'],0,1,0,0,0,0,0,0
whl_0233,['Whole'],0,1,0,0,0,0,0,0
whl_0234,['Whole'],0,1,0,0,0,0,0,0
whl_0235,['Whole'],0,1,0,0,0,0,0,0
whl_0236,['Whole'],0,1,0,0,0,0,0,0
whl_0237,['Whole'],0,1,0,0,0,0,0,0
whl_0238,['Whole'],0,1,0,0,0,0,0,0
whl_0239,['Whole'],0,1,0,0,0,0,0,0
whl_0240,['Whole'],0,1,0,0,0,0,0,0
whl_0241,['Whole'],0,1,0,0,0,0,0,0
whl_0242,['Whole'],0,1,0,0,0,0,0,0
whl_0243,['Whole'],0,1,0,0,0,0,0,0
whl_0244,['Whole'],0,1,0,0,0,0,0,0
whl_0245,['Whole'],0,1,0,0,0,0,0,0
whl_0246,['Whole'],0,1,0,0,0,0,0,0
whl_0247,['Whole'],0,1,0,0,0,0,0,0
whl_0248,['Whole'],0,1,0,0,0,0,0,0
whl_0249,['Whole'],0,1,0,0,0,0,0,0
whl_0250,['Whole'],0,1,0,0,0,0,0,0
whl_0251,['Whole'],0,1,0,0,0,0,0,0
whl_0252,['Whole'],0,1,0,0,0,0,0,0
whl_0253,['Whole'],0,1,0,0,0,0,0,0
whl_0254,['Whole'],0,1,0,0,0,0,0,0
whl_0255,['Whole'],0,1,0,0,0,0,0,0
whl_0256,['Whole'],0,1,0,0,0,0,0,0
whl_0257,['Whole'],0,1,0,0,0,0,0,0
whl_0258,['Whole'],0,1,0,0,0,0,0,0
whl_0259,['Whole'],0,1,0,0,0,0,0,0
whl_0260,['Whole'],0,1,0,0,0,0,0,0
whl_0261,['Whole'],0,1,0,0,0,0,0,0
whl_0262,['Whole'],0,1,0,0,0,0,0,0
whl_0263,['Whole'],0,1,0,0,0,0,0,0
whl_0264,['Whole'],0,1,0,0,0,0,0,0
whl_0265,['Whole'],0,1,0,0,0,0,0,0
whl_0266,['Whole'],0,1,0,0,0,0,0,0
whl_0267,['Whole'],0,1,0,0,0,0,0,0
whl_0268,['Whole'],0,1,0,0,0,0,0,0
whl_0269,['Whole'],0,1,0,0,0,0,0,0
whl_0270,['Whole'],0,1,0,0,0,0,0,0
whl_0271,['Whole'],0,1,0,0,0,0,0,0
whl_0272,['Whole'],0,1,0,0,0,0,0,0
whl_0273,['Whole'],0,1,0,0,0,0,0,0
whl_0274,['Whole'],0,1,0,0,0,0,0,0
whl_0275,['Whole'],0,1,0,0,0,0,0,0
whl_0276,['Whole'],0,1,0,0,0,0,0,0
whl_0277,['Whole'],0,1,0,0,0,0,0,0
whl_0278,['Whole'],0,1,0,0,0,0,0,0
whl_0279,['Whole'],0,1,0,0,0,0,0,0
whl_0280,['Whole'],0,1,0,0,0,0,0,0
whl_0281,['Whole'],0,1,0,0,0,0,0,0
whl_0282,['Whole'],0,1,0,0,0,0,0,0
whl_0283,['Whole'],0,1,0,0,0,0,0,0
whl_0284,['Whole'],0,1,0,0,0,0,0,0
whl_0285,['Whole'],0,1,0,0,0,0,0,0
whl_0286,['Whole'],0,1,0,0,0,0,0,0
whl_0287,['Whole'],0,1,0,0,0,0,0,0
whl_0288,['Whole'],0,1,0,0,0,0,0,0
whl_0289,['Whole'],0,1,0,0,0,0,0,0
whl_0290,['Whole'],0,1,0,0,0,0,0,0
whl_0291,['Whole'],0,1,0,0,0,0,0,0
whl_0292,['Whole'],0,1,0,0,0,0,0,0
whl_0293,['Whole'],0,1,0,0,0,0,0,0
whl_0294,['Whole'],0,1,0,0,0,0,0,0
whl_0295,['Whole'],0,1,0,0,0,0,0,0
whl_0296,['Whole'],0,1,0,0,0,0,0,0
whl_0297,['Whole'],0,1,0,0,0,0,0,0
whl_0298,['Whole'],0,1,0,0,0,0,0,0
whl_0299,['Whole'],0,1,0,0,0,0,0,0
whl_0300,['Whole'],0,1,0,0,0,0,0,0
whl_0301,['Whole'],0,1,0,0,0,0,0,0
whl_0302,['Whole'],0,1,0,0,0,0,0,0
whl_0303,['Whole'],0,1,0,0,0,0,0,0
whl_0304,['Whole'],0,1,0,0,0,0,0,0
whl_0305,['Whole'],0,1,0,0,0,0,0,0
whl_0306,['Whole'],0,1,0,0,0,0,0,0
whl_0307,['Whole'],0,1,0,0,0,0,0,0
whl_0308,['Whole'],0,1,0,0,0,0,0,0
whl_0309,['Whole'],0,1,0,0,0,0,0,0
whl_0310,['Whole'],0,1,0,0,0,0,0,0
whl_0311,['Whole'],0,1,0,0,0,0,0,0
whl_0312,['Whole'],0,1,0,0,0,0,0,0
whl_0313,['Whole'],0,1,0,0,0,0,0,0
whl_0314,['Whole'],0,1,0,0,0,0,0,0
whl_0315,['Whole'],0,1,0,0,0,0,0,0
whl_0316,['Whole'],0,1,0,0,0,0,0,0
whl_0317,['Whole'],0,1,0,0,0,0,0,0
whl_0318,['Whole'],0,1,0,0,0,0,0,0
whl_0319,['Whole'],0,1,0,0,0,0,0,0
whl_0320,['Whole'],0,1,0,0,0,0,0,0
whl_0321,['Whole'],0,1,0,0,0,0,0,0
whl_0322,['Whole'],0,1,0,0,0,0,0,0
whl_0323,['Whole'],0,1,0,0,0,0,0,0
whl_0324,['Whole'],0,1,0,0,0,0,0,0
whl_0325,['Whole'],0,1,0,0,0,0,0,0
whl_0326,['Whole'],0,1,0,0,0,0,0,0
whl_0327,['Whole'],0,1,0,0,0,0,0,0
whl_0328,['Whole'],0,1,0,0,0,0,0,0
whl_0329,['Whole'],0,1,0,0,0,0,0,0
whl_0330,['Whole'],0,1,0,0,0,0,0,0
whl_0331,['Whole'],0,1,0,0,0,0,0,0
whl_0332,['Whole'],0,1,0,0,0,0,0,0
whl_0333,['Whole'],0,1,0,0,0,0,0,0
whl_0334,['Whole'],0,1,0,0,0,0,0,0
whl_0335,['Whole'],0,1,0,0,0,0,0,0
whl_0336,['Whole'],0,1,0,0,0,0,0,0
whl_0337,['Whole'],0,1,0,0,0,0,0,0
whl_0338,['Whole'],0,1,0,0,0,0,0,0
whl_0339,['Whole'],0,1,0,0,0,0,0,0
whl_0340,['Whole'],0,1,0,0,0,0,0,0
whl_0341,['Whole'],0,1,0,0,0,0,0,0
whl_0342,['Whole'],0,1,0,0,0,0,0,0
whl_0343,['Whole'],0,1,0,0,0,0,0,0
whl_0344,['Whole'],0,1,0,0,0,0,0,0
whl_0345,['Whole'],0,1,0,0,0,0,0,0
whl_0346,['Whole'],0,1,0,0,0,0,0,0
whl_0347,['Whole'],0,1,0,0,0,0,0,0
whl_0348,['Whole'],0,1,0,0,0,0,0,0
whl_0349,['Whole'],0,1,0,0,0,0,0,0
whl_0350,['Whole'],0,1,0,0,0,0,0,0
whl_0351,['Whole'],0,1,0,0,0,0,0,0
whl_0352,['Whole'],0,1,0,0,0,0,0,0
whl_0353,['Whole'],0,1,0,0,0,0,0,0
whl_0354,['Whole'],0,1,0,0,0,0,0,0
whl_0355,['Whole'],0,1,0,0,0,0,0,0
whl_0356,['Whole'],0,1,0,0,0,0,0,0
whl_0357,['Whole'],0,1,0,0,0,0,0,0
whl_0358,['Whole'],0,1,0,0,0,0,0,0
whl_0359,['Whole'],0,1,0,0,0,0,0,0
whl_0360,['Whole'],0,1,0,0,0,0,0,0
whl_0361,['Whole'],0,1,0,0,0,0,0,0
whl_0362,['Whole'],0,1,0,0,0,0,0,0
whl_0363,['Whole'],0,1,0,0,0,0,0,0
whl_0364,['Whole'],0,1,0,0,0,0,0,0
whl_0365,['Whole'],0,1,0,0,0,0,0,0
whl_0366,['Whole'],0,1,0,0,0,0,0,0
whl_0367,['Whole'],0,1,0,0,0,0,0,0
whl_0368,['Whole'],0,1,0,0,0,0,0,0
whl_0369,['Whole'],0,1,0,0,0,0,0,0
whl_0370,['Whole'],0,1,0,0,0,0,0,0
whl_0371,['Whole'],0,1,0,0,0,0,0,0
whl_0372,['Whole'],0,1,0,0,0,0,0,0
whl_0373,['Whole'],0,1,0,0,0,0,0,0
whl_0374,['Whole'],0,1,0,0,0,0,0,0
whl_0375,['Whole'],0,1,0,0,0,0,0,0
whl_0376,['Whole'],0,1,0,0,0,0,0,0
whl_0377,['Whole'],0,1,0,0,0,0,0,0
whl_0378,['Whole'],0,1,0,0,0,0,0,0
whl_0379,['Whole'],0,1,0,0,0,0,0,0
whl_0380,['Whole'],0,1,0,0,0,0,0,0
whl_0381,['Whole'],0,1,0,0,0,0,0,0
whl_0382,['Whole'],0,1,0,0,0,0,0,0
whl_0383,['Whole'],0,1,0,0,0,0,0,0
whl_0384,['Whole'],0,1,0,0,0,0,0,0
whl_0385,['Whole'],0,1,0,0,0,0,0,0
whl_0386,['Whole'],0,1,0,0,0,0,0,0
whl_0387,['Whole'],0,1,0,0,0,0,0,0
whl_0388,['Whole'],0,1,0,0,0,0,0,0
whl_0389,['Whole'],0,1,0,0,0,0,0,0
whl_0390,['Whole'],0,1,0,0,0,0,0,0
whl_0391,['Whole'],0,1,0,0,0,0,0,0
whl_0392,['Whole'],0,1,0,0,0,0,0,0
whl_0393,['Whole'],0,1,0,0,0,0,0,0
whl_0394,['Whole'],0,1,0,0,0,0,0,0
whl_0395,['Whole'],0,1,0,0,0,0,0,0
whl_0396,['Whole'],0,1,0,0,0,0,0,0
whl_0397,['Whole'],0,1,0,0,0,0,0,0
whl_0398,['Whole'],0,1,0,0,0,0,0,0
whl_0399,['Whole'],0,1,0,0,0,0,0,0
whl_0400,['Whole'],0,1,0,0,0,0,0,0
whl_0401,['Whole'],0,1,0,0,0,0,0,0
whl_0402,['Whole'],0,1,0,0,0,0,0,0
whl_0403,['Whole'],0,1,0,0,0,0,0,0
whl_0404,['Whole'],0,1,0,0,0,0,0,0
whl_0405,['Whole'],0,1,0,0,0,0,0,0
whl_0406,['Whole'],0,1,0,0,0,0,0,0
whl_0407,['Whole'],0,1,0,0,0,0,0,0
whl_0408,['Whole'],0,1,0,0,0,0,0,0
whl_0409,['Whole'],0,1,0,0,0,0,0,0
whl_0410,['Whole'],0,1,0,0,0,0,0,0
whl_0411,['Whole'],0,1,0,0,0,0,0,0
whl_0412,['Whole'],0,1,0,0,0,0,0,0
whl_0413,['Whole'],0,1,0,0,0,0,0,0
whl_0414,['Whole'],0,1,0,0,0,0,0,0
whl_0415,['Whole'],0,1,0,0,0,0,0,0
whl_0416,['Whole'],0,1,0,0,0,0,0,0
whl_0417,['Whole'],0,1,0,0,0,0,0,0
whl_0418,['Whole'],0,1,0,0,0,0,0,0
whl_0419,['Whole'],0,1,0,0,0,0,0,0
whl_0420,['Whole'],0,1,0,0,0,0,0,0
whl_0421,['Whole'],0,1,0,0,0,0,0,0
whl_0422,['Whole'],0,1,0,0,0,0,0,0
whl_0423,['Whole'],0,1,0,0,0,0,0,0
whl_0424,['Whole'],0,1,0,0,0,0,0,0
whl_0425,['Whole'],0,1,0,0,0,0,0,0
whl_0426,['Whole'],0,1,0,0,0,0,0,0
whl_0427,['Whole'],0,1,0,0,0,0,0,0
whl_0428,['Whole'],0,1,0,0,0,0,0,0
whl_0429,['Whole'],0,1,0,0,0,0,0,0
whl_0430,['Whole'],0,1,0,0,0,0,0,0
whl_0431,['Whole'],0,1,0,0,0,0,0,0
whl_0432,['Whole'],0,1,0,0,0,0,0,0
whl_0433,['Whole'],0,1,0,0,0,0,0,0
whl_0434,['Whole'],0,1,0,0,0,0,0,0
whl_0435,['Whole'],0,1,0,0,0,0,0,0
whl_0436,['Whole'],0,1,0,0,0,0,0,0
whl_0437,['Whole'],0,1,0,0,0,0,0,0
whl_0438,['Whole'],0,1,0,0,0,0,0,0
whl_0439,['Whole'],0,1,0,0,0,0,0,0
whl_0440,['Whole'],0,1,0,0,0,0,0,0
whl_0441,['Whole'],0,1,0,0,0,0,0,0
whl_0442,['Whole'],0,1,0,0,0,0,0,0
whl_0443,['Whole'],0,1,0,0,0,0,0,0
whl_0444,['Whole'],0,1,0,0,0,0,0,0
whl_0445,['Whole'],0,1,0,0,0,0,0,0
whl_0446,['Whole'],0,1,0,0,0,0,0,0
whl_0447,['Whole'],0,1,0,0,0,0,0,0
whl_0448,['Whole'],0,1,0,0,0,0,0,0
whl_0449,['Whole'],0,1,0,0,0,0,0,0
whl_0450,['Whole'],0,1,0,0,0,0,0,0
whl_0451,['Whole'],0,1,0,0,0,0,0,0
whl_0452,['Whole'],0,1,0,0,0,0,0,0
whl_0453,['Whole'],0,1,0,0,0,0,0,0
whl_0454,['Whole'],0,1,0,0,0,0,0,0
whl_0455,['Whole'],0,1,0,0,0,0,0,0
whl_0456,['Whole'],0,1,0,0,0,0,0,0
whl_0457,['Whole'],0,1,0,0,0,0,0,0
whl_0458,['Whole'],0,1,0,0,0,0,0,0
whl_0459,['Whole'],0,1,0,0,0,0,0,0
whl_0460,['Whole'],0,1,0,0,0,0,0,0
whl_0461,['Whole'],0,1,0,0,0,0,0,0
whl_0462,['Whole'],0,1,0,0,0,0,0,0
whl_0463,['Whole'],0,1,0,0,0,0,0,0
whl_0464,['Whole'],0,1,0,0,0,0,0,0
whl_0465,['Whole'],0,1,0,0,0,0,0,0
whl_0466,['Whole'],0,1,0,0,0,0,0,0
whl_0467,['Whole'],0,1,0,0,0,0,0,0
whl_0468,['Whole'],0,1,0,0,0,0,0,0
whl_0469,['Whole'],0,1,0,0,0,0,0,0
whl_0470,['Whole'],0,1,0,0,0,0,0,0
whl_0471,['Whole'],0,1,0,0,0,0,0,0
whl_0472,['Whole'],0,1,0,0,0,0,0,0
whl_0473,['Whole'],0,1,0,0,0,0,0,0
whl_0474,['Whole'],0,1,0,0,0,0,0,0
whl_0475,['Whole'],0,1,0,0,0,0,0,0
whl_0476,['Whole'],0,1,0,0,0,0,0,0
whl_0477,['Whole'],0,1,0,0,0,0,0,0
whl_0478,['Whole'],0,1,0,0,0,0,0,0
whl_0479,['Whole'],0,1,0,0,0,0,0,0
whl_0480,['Whole'],0,1,0,0,0,0,0,0
whl_0481,['Whole'],0,1,0,0,0,0,0,0
whl_0482,['Whole'],0,1,0,0,0,0,0,0
whl_0483,['Whole'],0,1,0,0,0,0,0,0
whl_0484,['Whole'],0,1,0,0,0,0,0,0
whl_0485,['Whole'],0,1,0,0,0,0,0,0
whl_0486,['Whole'],0,1,0,0,0,0,0,0
whl_0487,['Whole'],0,1,0,0,0,0,0,0
whl_0488,['Whole'],0,1,0,0,0,0,0,0
whl_0489,['Whole'],0,1,0,0,0,0,0,0
whl_0490,['Whole'],0,1,0,0,0,0,0,0
whl_0491,['Whole'],0,1,0,0,0,0,0,0
whl_0492,['Whole'],0,1,0,0,0,0,0,0
whl_0493,['Whole'],0,1,0,0,0,0,0,0
whl_0494,['Whole'],0,1,0,0,0,0,0,0
whl_0495,['Whole'],0,1,0,0,0,0,0,0
whl_0496,['Whole'],0,1,0,0,0,0,0,0
whl_0497,['Whole'],0,1,0,0,0,0,0,0
whl_0498,['Whole'],0,1,0,0,0,0,0,0
whl_0499,['Whole'],0,1,0,0,0,0,0,0
whl_0500,['Whole'],0,1,0,0,0,0,0,0
whl_0501,['Whole'],0,1,0,0,0,0,0,0
whl_0502,['Whole'],0,1,0,0,0,0,0,0
whl_0503,['Whole'],0,1,0,0,0,0,0,0
whl_0504,['Whole'],0,1,0,0,0,0,0,0
whl_0505,['Whole'],0,1,0,0,0,0,0,0
whl_0506,['Whole'],0,1,0,0,0,0,0,0
whl_0507,['Whole'],0,1,0,0,0,0,0,0
whl_0508,['Whole'],0,1,0,0,0,0,0,0
whl_0509,['Whole'],0,1,0,0,0,0,0,0
whl_0510,['Whole'],0,1,0,0,0,0,0,0
whl_0511,['Whole'],0,1,0,0,0,0,0,0
whl_0512,['Whole'],0,1,0,0,0,0,0,0
whl_0513,['Whole'],0,1,0,0,0,0,0,0
whl_0514,['Whole'],0,1,0,0,0,0,0,0
whl_0515,['Whole'],0,1,0,0,0,0,0,0
whl_0516,['Whole'],0,1,0,0,0,0,0,0
whl_0517,['Whole'],0,1,0,0,0,0,0,0
whl_0518,['Whole'],0,1,0,0,0,0,0,0
whl_0519,['Whole'],0,1,0,0,0,0,0,0
whl_0520,['Whole'],0,1,0,0,0,0,0,0
whl_0521,['Whole'],0,1,0,0,0,0,0,0
whl_0522,['Whole'],0,1,0,0,0,0,0,0
whl_0523,['Whole'],0,1,0,0,0,0,0,0
whl_0524,['Whole'],0,1,0,0,0,0,0,0
whl_0525,['Whole'],0,1,0,0,0,0,0,0
whl_0526,['Whole'],0,1,0,0,0,0,0,0
whl_0527,['Whole'],0,1,0,0,0,0,0,0
whl_0528,['Whole'],0,1,0,0,0,0,0,0
whl_0529,['Whole'],0,1,0,0,0,0,0,0
whl_0530,['Whole'],0,1,0,0,0,0,0,0
whl_0531,['Whole'],0,1,0,0,0,0,0,0
whl_0532,['Whole'],0,1,0,0,0,0,0,0
whl_0533,['Whole'],0,1,0,0,0,0,0,0
whl_0534,['Whole'],0,1,0,0,0,0,0,0
whl_0535,['Whole'],0,1,0,0,0,0,0,0
whl_0536,['Whole'],0,1,0,0,0,0,0,0
whl_0537,['Whole'],0,1,0,0,0,0,0,0
whl_0538,['Whole'],0,1,0,0,0,0,0,0
whl_0539,['Whole'],0,1,0,0,0,0,0,0
whl_0540,['Whole'],0,1,0,0,0,0,0,0
whl_0541,['Whole'],0,1,0,0,0,0,0,0
whl_0542,['Whole'],0,1,0,0,0,0,0,0
whl_0543,['Whole'],0,1,0,0,0,0,0,0
whl_0544,['Whole'],0,1,0,0,0,0,0,0
whl_0545,['Whole'],0,1,0,0,0,0,0,0
whl_0546,['Whole'],0,1,0,0,0,0,0,0
whl_0547,['Whole'],0,1,0,0,0,0,0,0
whl_0548,['Whole'],0,1,0,0,0,0,0,0
whl_0549,['Whole'],0,1,0,0,0,0,0,0
whl_0550,['Whole'],0,1,0,0,0,0,0,0
whl_0551,['Whole'],0,1,0,0,0,0,0,0
whl_0552,['Whole'],0,1,0,0,0,0,0,0
whl_0553,['Whole'],0,1,0,0,0,0,0,0
whl_0554,['Whole'],0,1,0,0,0,0,0,0
whl_0555,['Whole'],0,1,0,0,0,0,0,0
whl_0556,['Whole'],0,1,0,0,0,0,0,0
whl_0557,['Whole'],0,1,0,0,0,0,0,0
whl_0558,['Whole'],0,1,0,0,0,0,0,0
whl_0559,['Whole'],0,1,0,0,0,0,0,0
whl_0560,['Whole'],0,1,0,0,0,0,0,0
whl_0561,['Whole'],0,1,0,0,0,0,0,0
whl_0562,['Whole'],0,1,0,0,0,0,0,0
whl_0563,['Whole'],0,1,0,0,0,0,0,0
whl_0564,['Whole'],0,1,0,0,0,0,0,0
whl_0565,['Whole'],0,1,0,0,0,0,0,0
whl_0566,['Whole'],0,1,0,0,0,0,0,0
whl_0567,['Whole'],0,1,0,0,0,0,0,0
whl_0568,['Whole'],0,1,0,0,0,0,0,0
whl_0569,['Whole'],0,1,0,0,0,0,0,0
whl_0570,['Whole'],0,1,0,0,0,0,0,0
whl_0571,['Whole'],0,1,0,0,0,0,0,0
